spyderlust2u|8:27 PM - 14 Nov 2015|#DemDebate Did I miss anything? pic.twitter.com/2iD3uiiEyP
EthnicDems|8:27 PM - 14 Nov 2015|Our diverse heritage is only one of the reason #WeAreDemocrats! We work best when we are ALL included! #DemDebate pic.twitter.com/Q1BvCKxRwT
brownsugar7878|8:27 PM - 14 Nov 2015|I thought Hillary closing was effective I've heard a lot about me in this debate but I'm going to keep thinking about you....#DemDebate
DRYoungBerners|8:27 PM - 14 Nov 2015|Whole squad #feelintheBERN #DemDebate #DebateWithBernie FT. Tricky Dick and the Illuminati pic.twitter.com/pAIHMGIIlj
paul_milford|8:27 PM - 14 Nov 2015|@attn Bernie exercising his male privilege by repeatedly interrupting Clinton, then saying With all due respect... #DemDebate
timescaper|8:27 PM - 14 Nov 2015|@CBSNews the stage design is too distracting cool it with the moving graphics and constant zoom and pan - unwatchable!!!  #demdebate
SethMillstein|8:27 PM - 14 Nov 2015|Tough to say who won the debate. I don't really like calling winners, and all of the candidates did very well. #DemDebate
joelpollak|8:27 PM - 14 Nov 2015|Wow. @SebGorka was just awesome with @BretBaier talking ISIS, terror and #DemDebate on @FoxNews
tweetybums|8:27 PM - 14 Nov 2015|#DemDebate Hillary why don't you think you should have to defend the worst law ever imposed on the American people??? #gruber #Obamacare
JMcd0well|8:27 PM - 14 Nov 2015|#DemDebate #DemnDebate Operation Christmas Child: Shoeboxes bring hope to children across world #RT
maeganvaz|8:27 PM - 14 Nov 2015|Roped off from the @HillaryClinton stage. #DemDebate pic.twitter.com/SL4sLHPdMu
ryanward87|8:27 PM - 14 Nov 2015|@HillaryClinton , we don't care that you're a woman. What we care about is that you're a liar/deflector of legitimate criticisms. #DemDebate
Syamalak|8:27 PM - 14 Nov 2015|@BernieSanders You're wonderful, but you need to talk about the influence of big money in Congress, too.  #DemDebate
TeapotTuring|8:27 PM - 14 Nov 2015|Many of us feel this way! None of the Democratic candidates have enough courage to call it what it is Radical Islam. #DemDebate
ayanna__0|8:27 PM - 14 Nov 2015|#DemDebate Church to be drop-off point for Operation Christmas Child #DemnDebate #MakeDCListen
supraTruth|8:27 PM - 14 Nov 2015|@Rango6HP &WEcertainly have the right to petition CORP;BOARDS to treatALLofTHEIRemployeesFAIRLY&toUNIONIZE. @youngdems #DemDebate @AFLCIO
laura5801|8:27 PM - 14 Nov 2015|So proud to be a Democrat!   #DemDebate
Lnonblonde|8:27 PM - 14 Nov 2015|@JoylynBest @KatEdmiston Hillary Absolutely Won The #DemDebate #ImWithHer
FilleGitane|8:27 PM - 14 Nov 2015|@CounterMoonbat @benshapiro ISIS goes mad in the heat. #DemDebate
revsusanrussell|8:27 PM - 14 Nov 2015|Whatever else happened tonight at the #DemDebate @HillaryClinton had a great chance to practice getting pushed on issues and IMHO did great
Christichi66|8:27 PM - 14 Nov 2015|#DemDebate was great. All three candidates were eloquent, calm, and knew which issues actually deserve air time.
Mawm|8:27 PM - 14 Nov 2015|Lol, are you still around? You can't even stand up to Donald Trump. Isis? Girl, please!   @JebBush #DemDebate #ImWithHer
padsby|8:27 PM - 14 Nov 2015|Meanwhile, Hillary be like... #DemDebate #FeelTheBern #Bernie2016 pic.twitter.com/Kx8kGCrQ5u
ScothSenpai|8:27 PM - 14 Nov 2015|Wall Street isn't stupid, they give money to candidates they know they can profit off of. Hillary doesn't want you to know that #DemDebate
power_4life|8:27 PM - 14 Nov 2015|#DemnDebate Donald Trump Launches Venomous Attack on Pathological Ben Carson #DemDebate #WakeUpAmerica
HocoaSanDiego|8:27 PM - 14 Nov 2015|#DemDebate in the end both of them might be good as president. Oh I feel the same about the republicans too!
duende_chingon|8:27 PM - 14 Nov 2015|The real winner of tonight's debate: the bus that @HillaryClinton was thrown under #TYTlive #DemDebate
emy_cajipe|8:27 PM - 14 Nov 2015|#DemDebate #refugeecrisis send them to Qatar and Saudi please!
LucasSexyBoy|8:27 PM - 14 Nov 2015|#DemDebate So special to them : Sennett church serves as relay center for Operation #DemnDebate #teaparty
lou_ann_liguori|8:27 PM - 14 Nov 2015|Hang on to your wallets brothers and sisters the Democrats are coming for it ... turning off the debate! #DemDebate
XManSV|8:27 PM - 14 Nov 2015|#DemDebate #YesHeCan #UniteBlue #Hillary2016 #ImWithHer #Election2016 #MassShooting #GunReform pic.twitter.com/Ik4zcMwmgb
Justlucky3218|8:27 PM - 14 Nov 2015|@HuffingtonPost HRC Pls get on your magic bus and head back to the 60s #DemDebate pic.twitter.com/2mqGqTd8ZC
KellyAnnBraun|8:27 PM - 14 Nov 2015|#DemDebate EDUCATION NEEDS ADDRESSED x3 @BadassTeachersA asking @HillaryClinton @BernieSanders @MartinOMalley #TBATs pic.twitter.com/j4nSh7MhUm
mikeblueglobal|8:27 PM - 14 Nov 2015|#DemDebate people be careful not over react again like 911,after Paris,the terrorists win when we do,stop saying Paris changed everything
jasonlblair|8:27 PM - 14 Nov 2015|@heyDrWil @CBSNews Or what we're going to do about the protein in space?! #DemDebate
THCommittee|8:27 PM - 14 Nov 2015|So pissed I didnt make it home from work in time to watch the whole #DemDebate ...let me know if anyone got dragged
amy_hollyfield|8:27 PM - 14 Nov 2015|Notable that @PolitiFact is fact-checking tonight's #DemDebate with our new partners @PolitiFactIowa @DMRegister
chrisdeager|8:27 PM - 14 Nov 2015|ohh, wow, @MartinOMalley just rolled up a magazine and jammed it in @realDonaldTrump's mouth #DemDebate
thenewsghetto|8:27 PM - 14 Nov 2015|Bernie recap: still believes socialism will solve the world's woes...even tho it never has, ever. #DemDebate
DMens90|8:27 PM - 14 Nov 2015|The candidates on this #Demdebate looked more feisty. I certainly sensed a lot of snark
DoveyesChristie|8:27 PM - 14 Nov 2015|@BernieSanders wants #Livingwage to match inflation, cost of living & boost economy. Hillary wants minimum wage. PAY ATTENTION. #DemDebate
brianpodolsky|8:27 PM - 14 Nov 2015|Darn, Larry David only had a couple hours to prepare his @BernieSanders bit tonight #DemDebate #SNL
ayanna__0|8:27 PM - 14 Nov 2015|#DemDebate #DemnDebate BEN CARSON : Here s the evidence that China is involved in Syria #gop
KyleTaylorLucas|8:27 PM - 14 Nov 2015|Participated in numerous post-debate polls showing #BernieSanders winning debate by landslide, but corp @msnbc won't allow it! #DemDebate
thetrumpmafia|8:27 PM - 14 Nov 2015|MSNBC is gushing over their fellow Communist Party apparatchiks - not a SINGLE criticism of them #MSCOMMUNISTNBC #DemDebate @realDonaldTrump
JamesSemaj1220|8:27 PM - 14 Nov 2015|Lmaooooo It's funny how @SenSanders always wins 3 to 1 on Twitter & @HillaryClinton wins 3 to 1 with Registered Voters in polls #DemDebate
DurandelA|8:27 PM - 14 Nov 2015|#DemDebate Since open borders are great, why not have Yale and Harvard have open admission? When will the exclusion end?
MikeGibb_|8:27 PM - 14 Nov 2015|The real absurdity of the #DemDebate and the GOP debates for that matter, is that the election is still a year away. #tytlive
pmmcken|8:27 PM - 14 Nov 2015|Using 9/11 to get out of a tough question and as an applause line belongs in a Republican debate, not a #DemDebate. #FeelTheBern
_MelonGirl_|8:27 PM - 14 Nov 2015|#DemnDebate 5 things to know for Saturday #DemDebate #2A
BatedBreath|8:27 PM - 14 Nov 2015|#FeelTheBern #DemDebate pic.twitter.com/WMQZy05pXt
MrsNourie|8:27 PM - 14 Nov 2015|@WashTimes @MonicaCrowley @HillaryClinton won't admit it @SenSanders thinks the climate is our biggest threat. WAKE UP AMERICA #DemDebate
VicVaughnDoom|8:27 PM - 14 Nov 2015|Hillary clinton is gonna go home and slip out of her human suit #lizardpeople #DemDebate
RealZiggyFlo|8:27 PM - 14 Nov 2015|Twitter #DemDebate poll results: pic.twitter.com/shRl8V2M5k
bzbex|8:27 PM - 14 Nov 2015|I remember the Bob Hope Christmas specials!! Great now I'm in the mood to binge watch Bob Hope. #DemDebate
nerdwich|8:27 PM - 14 Nov 2015|.@HillaryClinton @SenSanders The complete Rurouni Kenshin box set is $160 on @Amazon. How you make it more affordable for me? #DemDebate
aaronrobinow|8:27 PM - 14 Nov 2015|I think we all found out tonight why Debbie Wasserman Schultz was so adamant about limiting the Democratic Party debates #DemDebate
LuciHoneychurch|8:27 PM - 14 Nov 2015|@business #Asinine #DemDebate
555Jtaylor|8:27 PM - 14 Nov 2015|#DemDebate Bernie went to Communist Russia on his honeymoon lol... His number 1 favorite book is the Communist Manifesto
_toniiiiii|8:27 PM - 14 Nov 2015|Probably should've actually watched the #DemDebate
wfiehler|8:27 PM - 14 Nov 2015|Respectful Civilized Intelligent. #DemDebate
Taxfree1031|8:27 PM - 14 Nov 2015|#DemDebate side tracked by national defense. Rained on their food stamp scam agendas. #TCOT
NextGenIowa|8:27 PM - 14 Nov 2015|That's a wrap! Thanks for joining us at the #DemDebate tonight. -Liz and Tressa #50by30
HeartStorm11|8:27 PM - 14 Nov 2015|#Hillary pulled the WOMAN CARD = Lame #FeelTheBern #SandersforPresident #DemDebate
SaraL4man|8:27 PM - 14 Nov 2015|Seriously! Why are we doing this??? We don't need living wage to supplant working families as ad catchphrase du jour. #DemDebate
Lnonblonde|8:27 PM - 14 Nov 2015|@KatEdmiston Yes Hillary Won The #DemDebate #ImWithHer
whoisagentzero|8:27 PM - 14 Nov 2015|I'm getting tired of knowing #BernieSanders crushed 2nd #DemDebate, but btwn #ParisAttacks & other things - I guess we'll see! #FeelTheBern
AddieEgan|8:27 PM - 14 Nov 2015|#OUvsBAYLOR WAAAY more exciting than #DemDebate. No #free shit, #bullshit or #politicallycorrect shit! Thank #GOD for football! 
trebuin|8:27 PM - 14 Nov 2015|Yes, let support someone supporting extremists to push the agenda. Terrorists are going to get worse if we keep walking this path #DemDebate
BlackMrRogers|8:27 PM - 14 Nov 2015|@pattonoswalt: *emits haunting banshee moan, levitates* -- Clinton #ClosingStatements #DemDebate I LOL'd in real life.
anthodisasto2|8:27 PM - 14 Nov 2015|#DemDebate I am a former marine and I would not trust hillary Clinton to pour piss out of a boot
LizLemon5759|8:27 PM - 14 Nov 2015|#DemDebate pic.twitter.com/fm2IvnvHh1
jimbraude|8:27 PM - 14 Nov 2015|in an act of inexplicable masochism, just re-watched the first 30 minutes of #DemDebate -- what exactly is the Dem plan to take out #ISIS?
GOP|8:27 PM - 14 Nov 2015|#DemDebate pic.twitter.com/TPMRUbbwxw
vickyroooy|8:27 PM - 14 Nov 2015|#DemDebate #DemnDebate Trump Shows Iowa His Crotch #MakeDCListen
Tigerfists88|8:27 PM - 14 Nov 2015|RT @HillaryClinton President Obama deserves more credit than he gets for what he got done Hillary #DemDebate #p2 pic.twitter.com/WoE9I7pHpG
JEatleyPhoto|8:27 PM - 14 Nov 2015|Did I just hear there was a debate tonight??? #DemDebate #dumbasses #rathereatpizza #fml pic.twitter.com/Xb4S85Rc7Z
ShellyBaldassa2|8:27 PM - 14 Nov 2015|If the employees of Goldman Sach and Lehman brothers adopt a Walmart worker this holiday season we could have problem solved. #DemDebate
Rubiconski|8:27 PM - 14 Nov 2015|Killary is great...if you are into mass murderers....  #DemDebate
ManXsv|8:27 PM - 14 Nov 2015|#DemDebate #YesHeCan #NowIsTheTime #UniteBlue #BeBold #AimingForChange #Hillary #HillaryClinton pic.twitter.com/64yYNxXkZy
howubenben|8:27 PM - 14 Nov 2015|I can see any one of the Democrats on stage tonight as POTUS. Hillary won, but Bernie was strong, and O'Malley represented. #DemDebate
Wodun001|8:27 PM - 14 Nov 2015|@People4Bernie No one wants a sociaist revolution #demdebate
AnthonyBialy|8:27 PM - 14 Nov 2015|These are the only three options? It's almost enough to make voters turn to the free market. #DemDebate
fraucaitlyn|8:27 PM - 14 Nov 2015|bernie sanders slays my existence, i love him so much. wish i'd be old enough to vote in the election #FeelTheBern #Bernie2016 #DemDebate
MrBillwej|8:27 PM - 14 Nov 2015|@OANN @BernieSanders wins #DemDebate #BernieSanders #FeelTheBern #BernieSanders #Bernie2016 #BlackLivesMatter #DemDebate
Phitter|8:27 PM - 14 Nov 2015|I think it's pret-ty, pret-ty clear that President/General Eisenhower was a flaming socialist. #sic #DemDebate #p2
hybridhopes|8:27 PM - 14 Nov 2015|@CBSNews catching up on  #DemDebate after my 12 hour shift. #unionnurse.  this @AFTHealthcare nurse is voting for @BernieSanders
TrendTopicsUSA|8:27 PM - 14 Nov 2015|New Haven  1 #DemDebate 2 #UFC193 3 #ARKvsLSU 4 Baker Mayfield 5 Baylor 6 Stanford 7 #blueneighbourhood pic.twitter.com/lEH41N6eR8
kidofwilliam|8:27 PM - 14 Nov 2015|JP Morgan & Goldman Sachs are Hillary's top donors because they believe she is tough on big banks, right? #DemDebate #DebateWithBernie
Tan_Bray|8:27 PM - 14 Nov 2015|#DemDebate Country Bible Church to collect Operation Christmas Child boxes #DemnDebate #teaparty
fuzzythoughts2|8:27 PM - 14 Nov 2015|I really think #DemDebate should be #DemDebateDoh
Tevallan|8:27 PM - 14 Nov 2015|Lol, the only polls that say Hillary won the debate are the polls where she is the only choice #demdebate pic.twitter.com/9DnolpIuT0
justnerdydaniah|8:27 PM - 14 Nov 2015|#DemDebate all three candidates were honorable and answered with promising answers. #FeelTheBern #iamwithher
delcaste|8:27 PM - 14 Nov 2015|@fredwimpy So when ppl get hot it makes them violent? Or is it the cold? Or just the weather? Rain? I'm confused #FeelTheBern #DemDebate
hbpurcell|8:27 PM - 14 Nov 2015|Tune in to @CBSNLive shortly to see @Lynda_Tran chat with @MartinOMalley himself at @DrakeUniversity #DemDebate
RogueEmpath|8:27 PM - 14 Nov 2015|@jupiter896 we should be proud of and defend the ACA against repeal but we can do better. Single payer for all! #DemDebate
jckweatherspoon|8:27 PM - 14 Nov 2015|Exeter, NH shared how strong Hillary was tonight #DemDebate and not one changed their vote. #ImWithHer! pic.twitter.com/phUDXsPMMz
JoshuaGGrove|8:27 PM - 14 Nov 2015|#DemDebate A second political pundit just said @MartinOMalley picked up a few points tonight. Seriously, people - did I miss something? Yuck
danblaisdell|8:27 PM - 14 Nov 2015|This awesome kid is interviewing the campaign staff on his iPhone. #demdebate pic.twitter.com/r9owvehQPI
DSSpeck|8:27 PM - 14 Nov 2015|#DemDebate @BernieSanders indebted to us only! Reinstate Glass-Steagall.
gksutto|8:27 PM - 14 Nov 2015|It's nice to see Jonathan Capehart, but this sub-dlist team feels... sub par. #msnbc #DemDebate
mattsheffield|8:27 PM - 14 Nov 2015|Sanders & O'Malley so intimidated by Obama's high Dem ratings that they won't criticize Clinton on WH failures that led 2 ISIS #DemDebate
quentin_misiag|8:27 PM - 14 Nov 2015|Some state political watchers note: @MartinOMalley was able to get Clinton off her stride a few times, BUT he didn't do enough. #DemDebate
A_Vanderford|8:27 PM - 14 Nov 2015|Our symbol is the Statue of Liberty. It is not a barbed wire fence. -@MartinOMalley #DemDebate
AsherFord|8:27 PM - 14 Nov 2015|More impressed by political skill of the other 2, but Bernie's passionate voice still talking about what matters most to my eye. #DemDebate
Students4CarlyF|8:27 PM - 14 Nov 2015|Our feelings about tonight's #DemDebate pic.twitter.com/UHvIk1tx9s
JillCastilla|8:27 PM - 14 Nov 2015|I totally missed that the #DemDebate was tonight! #CollegeFootballSaturday
MS_birdlady|8:27 PM - 14 Nov 2015|@PeterBeinart: good for @CBSNews for calling @HillaryClinton on that 9/11, Wall St donations link #DemDebate
MichaelMPierce|8:27 PM - 14 Nov 2015|The 10-15 minutes I watched of the #DemDebate were literally too boring to even make fun of. The whole thing? Yikes. Just brutal.
SoccerMum11|8:27 PM - 14 Nov 2015|Switched back to @FoxNews . Refreshing to watch grown ups have dialog that is not fantasy like the drivel that was the #DemDebate
PNWHeathen|8:26 PM - 14 Nov 2015|Aside from @CapehartJ, #MSNBC post #DemDebate coverage is loaded with hacks tonight.
bcscoachbrown|8:26 PM - 14 Nov 2015|#BernieSanders is the perfect example of what happens when a person lives in a brain-free, common sense free zone? #tcot #DemDebate
shoegoddesss|8:26 PM - 14 Nov 2015|Healthcare is privilege not right. Sit on your ass contribute 0 & u want taxpayers 2 pay your healthcare? NO! $ #DemDebate
BlackIceSheep|8:26 PM - 14 Nov 2015|You mean the same ones being made right now? Seriously the #DemDebate is just PLS WE'RE DESPERATE TO NOMINATE HILLARY!  @LyleMcDouchebag
ayanna__0|8:26 PM - 14 Nov 2015|University of Missouri to pay Sen. Roy Blunt s son to lobby state legislature #DemnDebate #DemDebate #tcot
brendanloy|8:26 PM - 14 Nov 2015|I wonder what percentage of the people in the audience for the #DemDebate had the Iowa game streaming on a cell phone screen
jakemchristense|8:26 PM - 14 Nov 2015|Fantastic night for @HillaryClinton and the @uiowa #Hawkeyes! #undefeated #makinghistory #itsagreatdaytobeaHawkeye #DemDebate #allwedoiswin
Jorgeec304|8:26 PM - 14 Nov 2015|#DemDebate. So much different from the Republicans debate.
ok_writergirl|8:26 PM - 14 Nov 2015|Nice to see dignity back on the table during the Dem debate. #notarepublicansideshow #DemDebate
canterthis|8:26 PM - 14 Nov 2015|Literally what Hillary is doing #DemDebate pic.twitter.com/1q8EQ0NwtT
jcorrado19|8:26 PM - 14 Nov 2015|Hillary turning up after the #DemDebate pic.twitter.com/frHXmC9Gff
_MelonGirl_|8:26 PM - 14 Nov 2015|#DemDebate #DemnDebate Blackburn family videos offer legacy of love #RT
TrumpCircuit|8:26 PM - 14 Nov 2015|@realDonaldTrump, the real winner of the #DemDebate was you. Further proof that this nation cannot survive a weak president or a liar.
mackromackro|8:26 PM - 14 Nov 2015|@E_Steven The 37 commercials of Trumbo during #DemDebate ? They're good at being funny!
fitzfam2000|8:26 PM - 14 Nov 2015|You brave souls who watched the #DemDebate tonight, bless your hearts. I couldn't do it. Thank you for your tweets. 
FitchGm|8:26 PM - 14 Nov 2015|#demdebate #Hillary2016 #ImWithHer - We are with her!!
ChompeyBerry|8:26 PM - 14 Nov 2015|Where can I watch a replay of the #DemDebate?
_MyTwoCents_|8:26 PM - 14 Nov 2015|#DemDebate I am a Democrat, but I will NEVER vote for @HillaryClinton! Many of us feel this way! Its a risk for the DNC, help @BernieSanders
KellyAnnBraun|8:26 PM - 14 Nov 2015|#DemDebate EDUCATION NEEDS ADDRESSED x3 @BadassTeachersA asking @HillaryClinton @BernieSanders @MartinOMalley #TBATs pic.twitter.com/Si7ZmRBd9Z
MusicalMan24|8:26 PM - 14 Nov 2015|@BernieSanders @HillaryClinton #DemDebate
justhefax_mam|8:26 PM - 14 Nov 2015|ISIS tells us they kill for Allah.  Obama and Hillary says it is just because they don't have jobs.  And Dem voters believe what? #DemDebate
andrewdoDC|8:26 PM - 14 Nov 2015|.@TheIowaHawkeyes win. Tbh all Iowans were probably busy watching the game rather than the #DemDebate
AMERICARISING76|8:26 PM - 14 Nov 2015|@cbsbaltimore look! The Oscar-pose for acting in a non-reality TV event #DemDebate
Mosleygirl7|8:26 PM - 14 Nov 2015|#DemDebate Gov. OMalley, What did you do for West Baltimore, Gilmor Homes, Boarded up Bldgs, wages, low business development.
SchoolHateing|8:26 PM - 14 Nov 2015|Sanders crushing after debate polling #DemDebate @KyleKulinski pic.twitter.com/WTDB4ZeqO3
XManSV|8:26 PM - 14 Nov 2015|#DemDebate #Enough #Hillary2016 #UCCShooting #TeaParty #OathKeepers #SecondAmendment #GunOwners :) pic.twitter.com/34R3HrgCfh
LATiffani1|8:26 PM - 14 Nov 2015|#DemDebate Dem idiots. Dem ppl wanna continue destruction of America. I hope whomever the Republican nominee is wipes the floor w/Hillary
TeapotTuring|8:26 PM - 14 Nov 2015|Exactly right! Every woman deserves equal pay. #DemDebate
EdwardHLadson|8:26 PM - 14 Nov 2015|If @MartinOMalley's right, then the border guards are actually keeping Americans in. #DemDebate
MeritNotParty|8:26 PM - 14 Nov 2015|@RichardAngwin #GlassSteagall #FightFor15 #SinglePayer #DemDebate #FeelTheBern #tcot When someone tries to show you who they are believe 'em
bocaboy|8:26 PM - 14 Nov 2015|So-o disappointed with #martinomalley #demdebate
thatACDCguy|8:26 PM - 14 Nov 2015|I work for a pro Hilary super PAC. By the way I'd be in favor of Hilary if nobody paid me - Paul Begala durring @CNN's #DemDebate recap.
BXURZ|8:26 PM - 14 Nov 2015|Hillary will not turn healthcare over to the states because she would not Gov Terry Branstad of Iowa in charge of HER healthcare #DemDebate
McDermottMike1|8:26 PM - 14 Nov 2015|We're proud to be watching the #DemDebate with @SymoneDSanders  This is a a movement, not a party #DebateWithBernie pic.twitter.com/i712e90J3e
JackMaedgen|8:26 PM - 14 Nov 2015|More polls showing @BernieSanders destroyed @HillaryClinton in tonight's #DemDebate pic.twitter.com/0krnILXOyV
minniebee1|8:26 PM - 14 Nov 2015|@davidaxelrod -How will @BernieSanders lead millions against big pharma? Has he worked with vols much lately? #DemDebate
RichDezigns|8:26 PM - 14 Nov 2015|@mattsheffield #demdebate That's true...  Nobody wants on that wagon train.
Jesellechambers|8:26 PM - 14 Nov 2015|Disgusted with #cbsn changing the results of the debate before our eyes- selective presentation of the female @SenSanders #DemDebate
Plantflowes|8:26 PM - 14 Nov 2015|@FrankLuntz Hillary is awesome. No one on either side comes close. #DemDebate
bgillett0727|8:26 PM - 14 Nov 2015|She's more concerned with the families of illegal immigrants than the families of the soldiers she mistakenly sent to war! #demdebate
Nachojosh22|8:26 PM - 14 Nov 2015|Worst moment of the #DemDebate - Hillary Clinton invokes 9/11 to protect the fact that she is bought by Wall St. #FeelTheBern
xtriadx|8:26 PM - 14 Nov 2015|#DemDebate Disturbing to think those people are considered intellectuals by anyone.
TrendieWW|8:26 PM - 14 Nov 2015|Trending Worldwide 04:26 AM GMT 1. #DemDebate 2. #UFC193 3. #OMundoSeriaMelhorSe 4. #MacriConMirtha 5. #Fla120anos 6. Stanford 7. Baylor
ROCKWITHBECK|8:26 PM - 14 Nov 2015|@HillaryClinton @BernieSanders #DemDebate - No one cares about Hillary and her 10 hours. We learned she lied about BENGHAZI ask CHELSEA.
trknangel|8:26 PM - 14 Nov 2015|To get this country back on it's feet cut out the freebies & make the young people learn the meaning of work 4 what you want #DemDebate
h_carey22|8:26 PM - 14 Nov 2015|#DemDebate Because banks don't EVER expect the money back that they give. What boat does Hillary think we fell off? #FollowThe$ #FeelTheBern
JassyBonBon|8:26 PM - 14 Nov 2015|Just finished the #DemDebate. Great job to the candidates. Loved Bernie, but I commend O'Malley for really stepping up. Great points made.
spanishrose1227|8:26 PM - 14 Nov 2015|I think many people are feeling the Bern after this debate! #Bernie2016 #DemDebate
ay_em_see|8:26 PM - 14 Nov 2015|Appreciate all the dems at the #DemDebate, but like, can't we just have #YOLObama for one more term?
87RealT|8:26 PM - 14 Nov 2015|This is still looking like a Hillary coronation. #demdebate #boring #moreofthesame
LifeforceVibes|8:26 PM - 14 Nov 2015|#DebateWithBernie #DemDebate @SenSanders pic.twitter.com/GbEXrZ0neA
hellotoyoubro|8:26 PM - 14 Nov 2015|Even if I feel the Bern or not, I repost stuff about all Dem candidates because we need Democrats in the White House REGARDLESS #DemDebate
margalith|8:26 PM - 14 Nov 2015|@Suthen_boy Just like your POTUS never ever pronounced those words. Coincidence #DemDebate
derekahunter|8:26 PM - 14 Nov 2015|The biggest problem facing @BernieSanders, aside from being batshit crazy, is he's too honest for the modern Democratic Party. #DemDebate
tweetbrenner|8:26 PM - 14 Nov 2015|Hillary wants to index minimum wage. Dems compete for highest. All deny consequences. #DemDebate
citizentheory|8:26 PM - 14 Nov 2015|I enjoyed the #DemDebate more than the Republican debate.
OscarTRamirez|8:26 PM - 14 Nov 2015|Hillary tries to deflect attacks on her connections to #WallStreet by talking about women donors & 9/11. Really??? #SMH #DemDebate
eliselm5|8:26 PM - 14 Nov 2015|I think all 3 candidates did a good job tonight. #DemDebate @HillaryClinton @SenSanders @MartinOMalley
cairriladaire|8:26 PM - 14 Nov 2015|@BernieSanders really drives all the issues in these debates. @HillaryClinton tacks left to catch up - totally driven by polls. #DemDebate
BrianLee211|8:26 PM - 14 Nov 2015|@aldeguer_elsa  blocked me?! Never shall I find redemption. Argh! #DemDebate pic.twitter.com/9mwUall8p5
Clark_Leyland|8:26 PM - 14 Nov 2015|A DENTIST RAN OUT OF NOVICAIN SO HE PUT THE #DemDebate ON REPLAY THRU HIS ESTABLISMENT AN EVERYONE WAS SO NUMB THEY DIDNT MISS THE NOVICAIN
EchelonInsights|8:26 PM - 14 Nov 2015|The conservative-led conversation on terrorism and climate change in the #DemDebate. pic.twitter.com/jldC5PAN8B
zazahan1|8:26 PM - 14 Nov 2015|@CBSNews @CBSNLive @FaceTheNation @BernieSanders #DemDebate #FeelTheBern thank you for hosting the debate. join the political revolution
opedwriter|8:26 PM - 14 Nov 2015|#msnbc TY for having an experienced female journalist w/gray hair on. Let's see more! #DemDebate
ChristineCassis|8:26 PM - 14 Nov 2015|~*~cRaZY saTuRDaY~*~ watching the #DemDebate with a hot toddy and a mud mask. #GPOY #sorrynotsorry pic.twitter.com/L6eCOSY9uF
emilykatzdesign|8:26 PM - 14 Nov 2015|It's not just the sunburn we are feeling today in Costa Rica after the debates. #FeelTheBern #DemDebate
IndyMuttMom|8:26 PM - 14 Nov 2015|#DemDebate terror language convo so impt. Liked @HillaryClinton remarks. Wrong to paint with broad xenophobic brush. @davidaxelrod @secupp
p2wy|8:26 PM - 14 Nov 2015|Takeaway from the #DemDebate: I'm probably gonna vote for @DrJillStein again.
caseycreates|8:26 PM - 14 Nov 2015|Aftermath of the #DemDebate Party: Bob Hope DVD collection Infomercial Party pic.twitter.com/b91NdDHGEo
GoogleItFriend|8:26 PM - 14 Nov 2015|Holy ****. Just looked at a poll for who won the #DemDebate... #sanders at 87.79% yes, #HillaryClinton 10.05% yes...
Halsey73|8:26 PM - 14 Nov 2015|#DemDebate pic.twitter.com/RYKIXstl7Y
benwhisenant|8:26 PM - 14 Nov 2015|Senators Sanders, how do you feel about ____? Sanders: let me pivot to one of my social justice talking points. #DemDebate
ekg530|8:26 PM - 14 Nov 2015|@ezraklein we can't keep letting American people struggle without disposable income and $12 doesn't fix it. #DemDebate @BernieSanders
emar749|8:26 PM - 14 Nov 2015|Bernie won it again, corporate media wants you to think different. #DemDebate #FeelTheBern #Bernie2016
Craftmastah|8:26 PM - 14 Nov 2015|@mikeinsimi @fredwimpy I couldn't believe my ears when I heard in the #DemDebate that Climate Change was the underlying cause for terrorism.
Tibetans4Bernie|8:26 PM - 14 Nov 2015|Would love to know the number of times the other candidates said I agree with Senator @BernieSanders tonight at the #DemDebate.
duende_chingon|8:26 PM - 14 Nov 2015|Win or lose, @BernieSanders is the winner for shifting the discussion in a productive direction #TYTlive #DemDebate
realbigstriper|8:26 PM - 14 Nov 2015|#DemDebate @CNNPolitics lib pundits are having a harder time spinning the debate than the tap dancing the candidates did.
takirkpatrick|8:26 PM - 14 Nov 2015|O'Malley spokesman says the former governor defended attacks from Sanders well #DemDebate @KCCINews pic.twitter.com/GZwmnDaQTD
MEH957|8:26 PM - 14 Nov 2015|Anything mainstream media can cling to about Clinton, they will. #DemDebate #getoverit
shiloht88|8:26 PM - 14 Nov 2015|@MSNBC they are hanging on Trump because you push him always.  #DemDebate
popecinema|8:26 PM - 14 Nov 2015|We're showing it's possible Sanders Campaign Manager Jeff Weaver #DemDebate #FeelTheBern
ShouldBeFamous|8:26 PM - 14 Nov 2015|So there you have it. The WINNER of the #DemDebate is clear! @realDonaldTrump wins by a landslide! #TrumpOn It's all over but the crying
annasam58|8:26 PM - 14 Nov 2015|Twitter comments about the #DemDebate are more interesting than the #DemDebate itself (including the candidates). 
allisonberryhil|8:26 PM - 14 Nov 2015|RT @JamesBuckyCarte: My vote could probably be bought for a guaranteed job in my field...and a @krispykreme donut. #DemDebate Just sayin'.
FitzpatrickNiki|8:26 PM - 14 Nov 2015|We're all screwed if one of these morons becomes president #DemDebate
