thotaday|7:59 PM - 14 Nov 2015|watching @BernieSanders makes me laugh, he talks karate  if his hands were tied i don't think he would be able to talk..  #DemDebate
KnowParty|7:59 PM - 14 Nov 2015|Hillary most traffic was a result of her deflecting her integrity from banker influence to 9/11. #DemDebate
CaitSHarris128|7:59 PM - 14 Nov 2015|My favorite part was when they refused to acknowledge that we're fighting radical Islamic terrorism. God help us. #Smh #DemDebate
DreamRepub|7:59 PM - 14 Nov 2015|Who do you think one tonight's #DemDebate? (Part 2)
sharisknight|7:59 PM - 14 Nov 2015|RT @joseiswriting: Why isn't @MartinOMalley higher in the polls? #DemDebate
edatpost|7:59 PM - 14 Nov 2015|Winners: @jdickerson and the producer(s) who quickly found the @twitter follow-up q for Clinton on her 9/11-Wall Street line. #DemDebate
erinruberry|7:59 PM - 14 Nov 2015|Next #DemDebate: Saturday before Christmas. I hope the dress code is Ugly Christmas Sweaters.
mzpreposterous|7:59 PM - 14 Nov 2015|Immigrant bashing carnival barker just rolls off the tongue, doesn't it? #DemDebate #accuratedescription
NipunChopra7|7:59 PM - 14 Nov 2015|There's a part of me that wants Hillary to win just so she can cheat on Bill with an intern. #LongGame #demdebate
vonmaxx|7:59 PM - 14 Nov 2015|I think of the three @MartinOMalley  looked and acted more presidential #DemDebate
sfahmy10|7:59 PM - 14 Nov 2015|Martin OMalley on Trumpy: immigrant bashing carnival barker  #DemDebate #perfect
ConservativeBP|7:59 PM - 14 Nov 2015|#DemDebate @HillaryClinton did not shut down her competition tonight. @BernieSanders gave her a tussle and @MartinOMalley came up as well.
my_own_soap_box|7:59 PM - 14 Nov 2015|If Sanders is so proud of his Socialist platform, then why didn't he just officially run as part of the Socialist party? #DemDebate
Chris_Bilal|7:59 PM - 14 Nov 2015|Overall, a pretty standard debate. Really wish both parties would address race relations more in the future.  #BlackLivesMatter #DemDebate
_NerdClassic_|7:59 PM - 14 Nov 2015|Rigged poles gonna Hillary lost again #DemDebate
Sara_Shor|7:59 PM - 14 Nov 2015|.@CBSNews what's the point of partnering with #twitter if you don't ask about the 3rd most discussed topic: #climate? #mediafail #DemDebate
AmirahPope|7:59 PM - 14 Nov 2015|#DemDebate Helping children for the holidays #DemnDebate #teaparty
jg3arrow|7:59 PM - 14 Nov 2015|#DemDebate One of the best political debates I've ever seen. Kudos to all the candidates, moderators & @CBS
Hurricane_Dane|7:59 PM - 14 Nov 2015|Hillary Clinton:  My husband...,  my husband..., my husband.... #DemDebate
yaboyberniesand|7:59 PM - 14 Nov 2015|Great debate fam. So much love and respect to my fellow candidates and all y'all for watching with us. Stay chill. #DemDebate
tysandsnyc|7:59 PM - 14 Nov 2015|Speaking of Republicans, I wonder why Condoleezza Rice ain't running for president next term? #DemDebate
johncfremon|7:59 PM - 14 Nov 2015|Just let Hillary win the nomination. Bernie has <1% chance.  #DemDebate
chrstphr_|7:59 PM - 14 Nov 2015|Martin O'Malley debates like a Republican. That's why he's only polling at 5% in Iowa. He's unlikable to this base. #DemDebate
XManSV|7:59 PM - 14 Nov 2015|INFORMATIIN WOW WIW #DemDebate #YesHeCan #Hillary #HillaryEmail #StopGunViolence #TeaParty pic.twitter.com/LQoBFFpHok
tmyildirim|7:59 PM - 14 Nov 2015|need to find answers to some important questions during break: What to cook for dinner? Where does Sanders' accent come from? #DemDebate
MalaceyAnn|7:59 PM - 14 Nov 2015|If you're on the fence & don't know who to vote for, let me help. #VoteHillary @dmoron @HillaryClinton @TXDemParty #DemDebate #Women4Hillary
NuclearWynter|7:59 PM - 14 Nov 2015|I'm still on the fence.  All I know if that I'm not voting for any of the Republicans. #demdebate
Wilmobasketball|7:59 PM - 14 Nov 2015|Hillary did fine, O'Malley showed some spunk, and Sanders was okay #DemDebate
Jude2004|7:59 PM - 14 Nov 2015|Hillary Clinton reminded me of all the reasons I dislike her, #DemDebate  I wish we had a good choice.
Rae_in_SA|7:59 PM - 14 Nov 2015|Bernie won handsdown! @ABCPolitics @CBSPolitics @NBCPolitics @MSNBC @UniPolitica @CNNPolitics @TheDemocrats #DemDebate #BernieSanders2016
EricJGuerin|7:59 PM - 14 Nov 2015|Can Bill be 1st lady without Hillary being president?  #DemDebate
OkayCharest|7:59 PM - 14 Nov 2015|So glad to see civil, productive, and issue-based debate from the democratic candidates tonight #DemDebate
soverpeck|7:59 PM - 14 Nov 2015|Networks learning the wrong lesson. Making people defend their record and highlighting differences is a good thing. #demdebate
TheGreatDoner|7:59 PM - 14 Nov 2015|Only trolls think I am a troll.  I am not a troll but a leader and a Donger #DemDebate
michelea2204|7:59 PM - 14 Nov 2015|Did @HillaryClinton just turn her back on @BernieSanders & @MartinOMalley w/O shaking their hands?! #keepitclassy #DemDebate
fourtwentyGOP|7:59 PM - 14 Nov 2015|@BernieSanders is going to be disappointed when the political revolution he  harping on about never happens. The #demdebate is pointless
stackartist|7:59 PM - 14 Nov 2015|.@stoutmoose @SenSanders @HillaryClinton #Democrats MUST VOTE! Republicans are angry more than usual. #DemDebate
mommyXperience|7:59 PM - 14 Nov 2015|Guns, #HillaryClinton? Guns are useless pieces of steel unless a person pulls the trigger. #DemDebate
markknoller|7:59 PM - 14 Nov 2015|Note #DemDebate wrapped up on time, @NFL - see how its done.
UniteWomenOrg|7:59 PM - 14 Nov 2015|Patronizing tonight? #DemDebate Mansplaining?
jodyroyee|7:59 PM - 14 Nov 2015|#DemDebate Sen Sanders what will you do if you got all that money from all those evil rich people? Would that be like winning the lottery?
7SeasRecords|7:59 PM - 14 Nov 2015|BECOME PART OF POLITICAL REVOLUTION   BERNIE SANDERS . COM  #FeelTheBern !!! #DemDebate #DebateWithBernie ! pic.twitter.com/a3Q6CQxb1m
mynameiswilson|7:59 PM - 14 Nov 2015|.@NPR taking the ethical route and not affecting the Twitter stats for #DemDebate by using their own #nprdebate hashtag
caffedimano|7:59 PM - 14 Nov 2015|A good night of healthy debate. #DemDebate #feelingthebern
WhiteBoyWorth|7:59 PM - 14 Nov 2015|Okay #DemDebate is over. Now I should probably start doing some of these essays i've been putting off.
phillyprosper|7:59 PM - 14 Nov 2015|#HillaryClinton goes 3-0! Guess he's feeling the BURN now!  #DemDebate
LucasSexyBoy|7:59 PM - 14 Nov 2015|Trump : Paris Would ve Been Different Situation If Victims Had Guns #DemnDebate #DemDebate #ccot
ElephantRising|7:59 PM - 14 Nov 2015|Well that's two hours of my life I cannot get back #DemDebate waste of my time. #Trump2016 #Trump @realDonaldTrump
uachops|7:59 PM - 14 Nov 2015|It was so refreshing to watch a debate where they don't give @nbcsnl material for the rest of the season. #DemDebate
NMwomen4Bernie|7:59 PM - 14 Nov 2015|Tomorrow watch @BernieSanders on @FaceTheNation #DemDebate #DebateWithBernie
AndraGillespie|7:59 PM - 14 Nov 2015|General impression 3 of the #DemDebate : Despite a few memorable one-liners, this is still not Martin O'Malley's year.
mttyfrsh|7:59 PM - 14 Nov 2015|Well that was very underwhelming. #DemDebate
chuckhaney11|7:59 PM - 14 Nov 2015|Eric Garner was murdered. Michael Brown got the justice he deserved.  #DemDebate
TheDanielHilton|7:59 PM - 14 Nov 2015|@HillaryClinton Defence. @BernieSanders Fact. @MartinOMalley Slam. #DemDebate #twitterspikes
JonathanMNews|7:59 PM - 14 Nov 2015|That's all folks! #DemDebate
BishoLorine|7:59 PM - 14 Nov 2015|#DemDebate #DemnDebate Hillcrest holds Christmas Child packing party #pjnet
moreno7798|7:59 PM - 14 Nov 2015|#DemDebate Interestingly, the Paris attacks had little effect on the debate I thought.
globug0822|7:59 PM - 14 Nov 2015|Why is CBS is tracking mentions like they are important... just because something sparked a conversation doesn't mean anything. #DemDebate
bigmacher|7:59 PM - 14 Nov 2015|Democrats partner with Twitter  Republicans partner with Facebook  See, Trump isn't the craziest thing about the Republicans    #DemDebate
Patztense|7:59 PM - 14 Nov 2015|What?!!! No whining about how tough the questions were?  What kind of #DemDebate was that? Where are the tears?
stephiesque|7:59 PM - 14 Nov 2015|That was... disappointing. #DemDebate
mirrormirror111|7:59 PM - 14 Nov 2015|Bernie Sanders did great tonight. #DemDebate
richparr79|7:59 PM - 14 Nov 2015|No spin room? How is America supposed to know who won? #DemDebate
TwistInThePlot|7:59 PM - 14 Nov 2015|From what I saw of the #DemDebate, I thought the mods were the best that we've had yet. Nice job, @CBSNews. #takeastand @BernieSanders
FoxmanMusic|7:59 PM - 14 Nov 2015|#DemDebate Sneaking into Pakistan to kill bin Laden would've been a disaster if he wasn't there. Intelligence wasn't 100%. They were an ally
aworkingpoor|7:59 PM - 14 Nov 2015|Well, I am so glad #HilaryClinton exploited #9-11 to avoid #WallStreet questions. Yes, #Hilary let us see the 'real' you #DemDebate
Deuteronomy32|7:59 PM - 14 Nov 2015|#DemDebate- of old values and mindsets....they have set back this country...at least the Democrats tried and never gave up
jp_chocobanana|7:59 PM - 14 Nov 2015|@WIRED Yeah... a lame non sequitur gender card play. Typical HRC. GOP in Dem clothes. #DemDebate
ryanrosst|7:59 PM - 14 Nov 2015|So glad the moderator has been promoted since his trivia days #DemDebate pic.twitter.com/Jbw574xNg6
BernadettePhD|7:59 PM - 14 Nov 2015|I'm feeling the Bern #DemDebate
MollyBMcPherson|7:59 PM - 14 Nov 2015|Nice job @CBSNews and @johndickerson. Perfect pace. #DemDebate
Delight1717|7:59 PM - 14 Nov 2015|Great debate. So many more questions that need to be addressed but one step at a time! Let's get to the real issues. #DemDebate
EricRamonComedy|7:59 PM - 14 Nov 2015|Definitely a more interesting show this time around. Tough questions but I hope we really get to see media follow up. Eric out. #DemDebate
TaylorForRand|7:59 PM - 14 Nov 2015|Will @BernieSanders accept @RandPaul 's offer of a socialism VS. capitalism debate? #DemDebate
ANieceOnASea|7:59 PM - 14 Nov 2015|Thank you @cbs and democrats for having the #DemDebate on a basic channel so everyone can tune in. Too poor for cable and the republicans
RobbyCab|7:59 PM - 14 Nov 2015|The #DemDebate was brutal. Moderators trying to kill the candidates. Clinton of course, slimy. O'Malley and Sanders though did so great.
TheeMcHomie|7:59 PM - 14 Nov 2015|Who won? @zzazazz ? Anyone?? #DemDebate #OrAnythingElse
Archivist1000|7:59 PM - 14 Nov 2015|@born_a_joneser @WalkerBragman @JessicaValenti @TheDailyEdge  And #GOP slogan should be We don't want you to have HC. REPEAL #DemDebate
Tazamaraz|7:59 PM - 14 Nov 2015|#Demdebate well, niw we know why the VA is so screwed up.  Thanks Bernie
chrifjohns|7:59 PM - 14 Nov 2015|I am not sure who won the 2nd #DemDebate but I am sure who lost, and it wasn't #BernieSanders and it wasn't #MartinOMalley
JazmynTokaji|7:59 PM - 14 Nov 2015|Immigrant bashing carnival barker Ahahaha #DemDebate #MartinOMalley got me giggling
resipsalokwitr|7:59 PM - 14 Nov 2015|None of the closing stmnts were particularly impressive. I wonder how H's polls would be if she mentioned Monica as the test lol #DemDebate
ChiefBrody40|7:59 PM - 14 Nov 2015|I have no doubt that republicans didn't watch the #DemDebate yet used the same canned and pre-planned insults as if they did.
rovingbluedot|7:59 PM - 14 Nov 2015|I voted for @HillaryClinton in '08. Nothing in the last 8 yrs has diminished my belief in her ability to lead the US like a BOSS #DemDebate
Airiayana2|7:59 PM - 14 Nov 2015|Just finished watching the #DemDebate on @micnews
PatrickGarrigan|7:59 PM - 14 Nov 2015|.@CBSNews + @gov classiest debate to date. Kudos.  #DemDebate
MikeGibb_|7:59 PM - 14 Nov 2015|@jvgraz It would make her sound like like the GOP after their debates. #tytlive #DemDebate
john_b_eats|7:59 PM - 14 Nov 2015|#DemDebate #WhoCaresIfYourDonorsAreWomen? #WhatDifferenceDoesItMake?
josephdeneen|7:59 PM - 14 Nov 2015|Clinton doesn't want free college because taxpayers shouldn't pay for Trump's kids. Why not? I mean, they went private. #DemDebate
kellygrade6|7:59 PM - 14 Nov 2015|@PFTLocal3 @CaucusofWE watching this #DemDebate got my mind going....again
MirMirMoMo|7:59 PM - 14 Nov 2015|That white people's convention, I mean #DemDebate, was interesting.
Grammy_Anne|7:59 PM - 14 Nov 2015|#DemDebate.  Go #Trump2016
DerekkGregory|7:59 PM - 14 Nov 2015|#DemDebate Trump s disgraceful tirade #DemnDebate #pjnet
wordbeeps|7:59 PM - 14 Nov 2015|Good job on CBS  #DemDebate
abuelasandra|7:59 PM - 14 Nov 2015|It's true! Hillary pulled the Barbara Bush style necklace and rocked tonight at #DemDebate #DemocraticDebate pic.twitter.com/JY7s2ugXGi
halehawk|7:59 PM - 14 Nov 2015|I am convinced that any of the 3 candidates in the #demdebate would be a better president than any current republican candidate.
TYTLizard|7:59 PM - 14 Nov 2015|@zinseng ...#ThankYouBasedLizard #LIZARD4POTUS #longlivelizardking #justlizardthings #tytlive #demdebate pic.twitter.com/GaW5RbZWdX
robertvhebert|7:59 PM - 14 Nov 2015|#DemDebate I feel like @HillaryClinton knows everything.
raftergears|7:59 PM - 14 Nov 2015|@PPact It's the #DemDebate. Who isn't?
AllisonRizz|7:59 PM - 14 Nov 2015|.@jdickerson hit it out of the park. Kept the candidates on topic & time, called them out on avoidance & hypocrisy #MyHero #DemDebate
TonyEbeyer|7:59 PM - 14 Nov 2015|@realDonaldTrump OMalley's closing statement didn't consider that the average Dem just wants to hear the word free more. #DemDebate
onivertnahtanoj|7:59 PM - 14 Nov 2015|@HillaryClinton You're a politician. No shit we question your integrity. #DemDebate #FeelTheBern
meginator1000|7:59 PM - 14 Nov 2015|Still not sure who I'm voting for. But it's pretty clear O'Malley is running for Vice President. #DemDebate
eric_brand|7:59 PM - 14 Nov 2015|@BernieSanders - the clear winner of this third SUBSTANTIVE and respectful Democratic debate. #DemDebate
jenn_ruth|7:59 PM - 14 Nov 2015|Did the #DemDebate substantially alter anyone's views of the candidates? I can't imagine it did.
tweetbrenner|7:59 PM - 14 Nov 2015|Hillary says look at my website rather than explaining how she would pay for all the free stuff  #DemDebate
BobNotfondajane|7:59 PM - 14 Nov 2015|#DemDebate Tough Debate Questions, but they missed one. I still don't know if Hillary wears boxers or briefs.
partiallypro|7:59 PM - 14 Nov 2015|I felt that debate was moderated really well. This one and the Fox Business GOP debate were the two best moderated, imo #DemDebate
Burks802|7:59 PM - 14 Nov 2015|Gotta take Hillary down when you can Bernie! You could have buried her!  #demdebate #FeelTheBern
xfranman|7:59 PM - 14 Nov 2015|@JohnDickerson Nice job. Well done. Not half bad. That comes from a certifiable proud right-wing-nut-job. Somewhat surprised here #DemDebate
Amanda_Florian|7:59 PM - 14 Nov 2015|This country today has more income and wealth and equality than any country on earth, Sanders says. #DemDebate
AmelCreech|7:59 PM - 14 Nov 2015|#DemDebate At University of Missouri, safe spaces and other spaces collide over race issues #DemnDebate #MakeDCListen
PalmTree27|7:59 PM - 14 Nov 2015|Whose idea was it to schedule the #DemDebate on a Saturday night in the middle of CFB season??? #NotTheBestIdea
inspirelabgeeks|7:59 PM - 14 Nov 2015|There should be a live debate where ALL the questions come from Twitter #DemDebate
ThaNotoriousANT|7:59 PM - 14 Nov 2015|@BernieSanders was the clear winner of tonight's #DemDebate although the media will probably say Hillary won again, which is a lie.
Titopoquito|7:59 PM - 14 Nov 2015|Bernie: We need people to stand up...turn off the TV--but not until the debate is done! :-D #DemDebate
ManXsv|7:59 PM - 14 Nov 2015|#DemDebate #Gun #UniteBlue #GunSense #BadGunLaws #2A #2ndAmendment #GunOwners ENGAGING DATA pic.twitter.com/aJJ2WhlY3j
KFaulders|7:59 PM - 14 Nov 2015|I'm in Vegas, on a Saturday, watching the #DemDebate in bed. I have a life, I swear.
MI_GayLiberal|7:59 PM - 14 Nov 2015|Another great #DemDebate that showed that the #Democrats are much more in touch with Americans and our shared values.
Jesesrox|7:59 PM - 14 Nov 2015|Tweeting on the debate tonight was mildly enjoyable. May do so again in the future. #DemDebate #FeeltheBern #BernieorBust
CobraGT87|7:59 PM - 14 Nov 2015|there were more scripted answers in tonights #DemDebate than in 1 of Obummers tele prompter speeches. sheesh #ModeratorFailure
Lnonblonde|7:59 PM - 14 Nov 2015|Wonderful To See Intelligent Conversation About Important Issues Unlike The GOP Debates #DemDebate pic.twitter.com/6JtUzi8cXW
bassomar_omy|7:59 PM - 14 Nov 2015|#demdebate #DebateWithBernie Well, Hillary has no policy just drops names and thanks Obama .. that all you got HRC?
iptuttle|7:59 PM - 14 Nov 2015|Congresswoman Carolyn Maloney (D, NY) waxing poetic about Hillary's depth of understanding at NYC watch-party. #DemDebate
AdamSmith_USA|7:59 PM - 14 Nov 2015|According to Real Clear Politics, Hillary is up +24% in Iowa, where the second #DemDebate is being held. #ImWithHer pic.twitter.com/szrik5Xj6R
Masis_did_it|7:59 PM - 14 Nov 2015|What is this Machine? @CBSNLive . Will it predict the next golden ticket? #DemDebate
ModConversation|7:59 PM - 14 Nov 2015|Who do you think won the #DemDebate? We think it was close between @BernieSanders & @HillaryClinton. #DebateWithBernie #haveaconversation
JamesVentola1|7:59 PM - 14 Nov 2015|When @BernieSanders told America to Turn off the TV and take action. Great moment. #DemDebate
Grace_Segers|7:59 PM - 14 Nov 2015|@CBSNews, @jdickerson, & even Twitter held candidates accountable with tough q's and follow-ups. & it was short! Very well done #DemDebate
DanStabb|7:59 PM - 14 Nov 2015|Good lord, CBS' debate music is the worst thing in the history of worst things. #DemDebate
thriftymimi|7:59 PM - 14 Nov 2015|#immigrant #bashing #carnival #barker rendered the biggest spike in #tweets tonight #DemDebate
pixeltheatre|7:59 PM - 14 Nov 2015|@cnn wha... No analysis after a #DemDebate... Seriously?
Axel_Lethe|7:59 PM - 14 Nov 2015|#BernieSanders had a great showing at the #DemDebate tonight. Great debate overall, it's a good year for the Dems. #FeelTheBern
CharloBrooks|7:59 PM - 14 Nov 2015|Bernie Sanders was awesome! #GOBernieGO #Bernie2016 #Feelthebern #DemDebate
KamauMandela|7:59 PM - 14 Nov 2015|As a Democrat, I am not embarrassed by any of the choices on the stage. #DemDebate
chmsant|7:59 PM - 14 Nov 2015|@CBSNews @BernieSanders hurray for inflation! /sarcasm #DemDebate
d_r_demers|7:59 PM - 14 Nov 2015|@MartinOMalley made quite the case tonight! #mature #DemDebate #logicallyliberal #immigranthatingcarnivalbarker #holyshit #loveit
ValPhelps|7:59 PM - 14 Nov 2015|another fun debate #DemDebate
Right4Seacrest|7:59 PM - 14 Nov 2015|In 1995 #Democrat Barbara Jordan led a bipartisan commission that found #illegals hurt #AmericanWorkers. #DemDebate forgot #1995Commission
Boba_Fetts_Fury|7:59 PM - 14 Nov 2015|The moderator did better at the   #DemDebate than the candidates.
Rebecca_Hail|7:59 PM - 14 Nov 2015|While the rest of Twitter watches the #DemDebate I'll be over here questioning the over use of adjectives in this book.
BondTonyB0nd|7:59 PM - 14 Nov 2015|#DemnDebate White University of Missouri protesters against racism say they were asked to #DemDebate #ccot
chuckarneson|7:59 PM - 14 Nov 2015|#DemDebate the three spike moments were simply good sound bites & not subsistent issues
circuitangel|7:59 PM - 14 Nov 2015|Good debate. Got heated for a bit. Got a bit snarky for a bit. We got to actually hear about candidate differences.  #DemDebate #twibdebates
Calg0re|7:59 PM - 14 Nov 2015|#DemDebate #DebateWithBernie @BernieSanders did an amazing job tonight. Whadda beast. *swoons*
Battl_Hymn|7:59 PM - 14 Nov 2015|Thanks @CBS for keeping the debate well moderated and just under two hours #DemDebate
FaceTheNation|7:59 PM - 14 Nov 2015|Did tonight's #DemDebate help you make up your mind about who to support for the 2016 Democratic nomination?
thewaxroller|7:59 PM - 14 Nov 2015|You know who needs to be in the next debate?  Monica Lewinsky. #DemDebate
trhdesign55|7:59 PM - 14 Nov 2015|#DemDebate pic.twitter.com/hLHkVljbJP
TheMorningSpew|7:59 PM - 14 Nov 2015|Wow. Someone just said the only way she could get a Masters degree in Social Work was with $100,000 in loans. That's stupid. #DemDebate
ClutchCity2326|7:59 PM - 14 Nov 2015|Clinton's advantage over everyone was that she has seen the first hand account of a President at work. Her husband.  #GotMyVote #DemDebate
christinemariej|7:59 PM - 14 Nov 2015|It's over.  Gnite. #DemDebate
rhysblakely|7:59 PM - 14 Nov 2015|So... Not a great night for Hillary. Frighteningly thin on Isis. Big 9/11-Wall St gaffe. But she still looks like a shoo-in? #DemDebate
NicholsUprising|7:59 PM - 14 Nov 2015|Closing a televised #DemDebate @BernieSanders tells Americans to turn off their television sets.
shawlarryjr|7:59 PM - 14 Nov 2015|How many terrorist will u Let in for VOTE'S #DemDebate #anythingforavote
Scott_Danner_66|7:59 PM - 14 Nov 2015|#DemDebate Fact Checkers are going to have a great time with this debate.
StanCrescendo|7:59 PM - 14 Nov 2015|.@johndickerson but where was your cocktail chatter?! #DemDebate @SlateGabfest
JamesNihil|7:59 PM - 14 Nov 2015|Bernie knocked it out of the park. Hillary's only defense is I'm a woman! and 9/11! #DemDebate #DemAgainstHillary
notaxation|7:59 PM - 14 Nov 2015|#DemDebate Thought #3: Dems smart to play to anti-Trump base, but they should start focusing on Rubio. He will likely win and is formidable.
DaveScottSC|7:59 PM - 14 Nov 2015|#DemDebate I'll be surprised if anything from this debate changes any poll numbers. No major gaffes and all three held their own.
the_outsider89|7:59 PM - 14 Nov 2015|#DemDebate That was fun :D
CoolCalmCam|7:59 PM - 14 Nov 2015|O'Malley waffled a bit at times and needs to work on clarity and getting to the point when he speaks, but he totes his experience #DemDebate
GOPCatLady|7:59 PM - 14 Nov 2015|#DemDebate @HillaryClinton  Hillary says if elected she will work her Heart Out for you!  How can she do that when SHE DOESN'T HAVE A HEART
RichDezigns|7:59 PM - 14 Nov 2015|@EsKaLiDiNg #demdebate  Not a clear victory!!!  She lied more tonight then ever before. Queen Hillary doesn't think she can be touched
Uncucumbered|7:59 PM - 14 Nov 2015|I think MSNBC and CNN both have post-debate shows now. #DemDebate
rainy810|7:59 PM - 14 Nov 2015|#demdebate and the winner is hands down Bernie Sanders!!!
tami8569|7:59 PM - 14 Nov 2015|#DemnDebate The Latest: Graduate students say demands not fulfilled #DemDebate #MakeDCListen
superstein61|7:59 PM - 14 Nov 2015|@jimgeraghty #demdebate choices  crazy socialist,  pathological liar and criminal or failed Baltimore mayor.   Oh my
YouCommiePinko|7:59 PM - 14 Nov 2015|The 9/11 invocation as defense of corporate donations and SuperPACs was too much for me. #DemDebate
orrin_naylor|7:59 PM - 14 Nov 2015|Ha ha. If you didn't already know that democrats can't do math here is the proof. 46+40+15=101 not 100. #DemDebate pic.twitter.com/HxaND4EWIr
PatDavis16|7:59 PM - 14 Nov 2015|Overall - Bernie thinks he's a 21st century George Washington who is going to lead a new American revolution. #DemDebate
CJPenso|7:59 PM - 14 Nov 2015|My issue w/ the @Twitter partnership is sampling who's most discussed isn't actually asking who's most favored. #DemDebate
happyscientific|7:59 PM - 14 Nov 2015|Again @realDonaldTrump got the biggest spike during the #DemDebate @DWStweets @maddow @MSNBC @CNN @Morning_Joe #Trump2016 @seanhannity @GOP
nobleday|7:59 PM - 14 Nov 2015|Wow an adult #DemDebate
M3thodtoMadness|7:59 PM - 14 Nov 2015|@BernieSanders : We need a political revolution. Do you mean like China's cultural revolution? #DemDebate pic.twitter.com/sRktw9tKx6
BillCorbett|7:59 PM - 14 Nov 2015|O'Malley's gotta go serve up the canned peaches for Mr. Swearengen now. #DemDebate
noellelake|7:59 PM - 14 Nov 2015|Good #demdebate. @HillaryClinton remains the clearest, most trust inspiring.  #ImWithHer
PeruvianHottie8|7:59 PM - 14 Nov 2015|#Hillary2016 #DemDebate 
thematthewbaker|7:59 PM - 14 Nov 2015|Bernie. He just gets me. #DemDebate
rocknkarma|7:59 PM - 14 Nov 2015|@realDonaldTrump #demdebate No more career politicians.Term limitations now.Hillary for Prison 2016,Bernie for retirement,O'Malley4obscurity
WorldOfMarkyD|7:59 PM - 14 Nov 2015| taking on Wall Street & big end of town   stopping #TPP  Sanders has consistency, no flip-flopping on his stance  #FeelTheBern #DemDebate
pabloopatton|7:59 PM - 14 Nov 2015|#DemDebate Trump Shows Iowa His Crotch #DemnDebate #teaparty
BorelliJoe|7:59 PM - 14 Nov 2015|Ugh, I can't wait for Iowa to go back to its normal irrelevance. #DemDebate
gelnails2012|7:59 PM - 14 Nov 2015|Thank God that's over.  #DemDebate
cmbric74|7:59 PM - 14 Nov 2015|#DemDebate I think it was pretty obvious @HillaryClinton showcased this debate. Great job Hillary!
YMIPolitical|7:59 PM - 14 Nov 2015|Who did better in the #DemDebate out of @HillaryClinton or @SenSanders
brookedozzier|7:59 PM - 14 Nov 2015|Shoebox Christmas at UMC Plano #DemnDebate #DemDebate #tcot
deeflowers13|7:59 PM - 14 Nov 2015|#DemDebate @CBSNews too many have to go to commercial!
TheAndorran|7:59 PM - 14 Nov 2015|Still unconvinced Iowa exists outside of campaign season #DemDebate
ronmarx|7:59 PM - 14 Nov 2015|Debates at this pt. in campaign need 2 comm...#DemDebate @DavidCornDC @KatrinaNation @PaulBegala @ezraklein @finneyk @samsteinhp @alivitali
L0chte|7:59 PM - 14 Nov 2015|Forget politics! @acdickerson14 you can be a debate host like @johndickerson #DemDebate
amazindevils|7:59 PM - 14 Nov 2015|#DemDebate is playing like a comedy. #JokesOnUs
val_holla|7:59 PM - 14 Nov 2015|The whole name calling thing by O'Malley is kind of weird, but today I'm into it. #AnnieOakley #Trump #DemDebate
djaymes|7:59 PM - 14 Nov 2015|After watching the #DemDebate, I feel that @SenSanders had the best performance, and @MartinOMalley did a pretty good job too.
seemorelaurana|7:59 PM - 14 Nov 2015|Every candidate was strong tonight. It'll be a close call, but I'm proud of my party. #DemDebate
Justlikeastone|7:59 PM - 14 Nov 2015|@SenSanders is the only candidate that fights from the heart! #DemDebate #Bernie2016 #FeelTheBern #DebateWithBernie
baesthetic_|7:59 PM - 14 Nov 2015|Good debate ! #DemDebate
BigHeadSports|7:59 PM - 14 Nov 2015|I'm guessing @CBS won't be showing any of my #DemDebate tweets.
xsullengirlx|7:59 PM - 14 Nov 2015|Well that was fun! I think this was the strongest debate yet! Hillary's still my President, but I really respect Bernie & Martin. #DemDebate
1031ent|7:59 PM - 14 Nov 2015|Moderators grilled the Democrats as hard as the Republicans, the difference is the Democratic candidates did not cry about it. #DemDebate
JevicJoshua|7:59 PM - 14 Nov 2015|#DemDebate  My grades for the performance Bernie - B Hillary - B+ Martin - C-
kfrydl|7:59 PM - 14 Nov 2015|not only amazed at absence of repro. rights/religious liberty in both debates, i'm embarrassed by lack of AG questions in Iowa #DemDebate
TrendInsightspk|7:59 PM - 14 Nov 2015|#DemDebate was trending in #karachi for 58 minutes  (15/11/15,08:00 am PST).
JulieNCombs|7:59 PM - 14 Nov 2015|#DemDebate  Now let's also elect a democratic congress along w a dem president. #endgridlock #MoveForward #votedownballot
KlestaLamaj|7:59 PM - 14 Nov 2015|#demdebate closing comment @MartinOMalley check out my website, it will probably tell you [not] everything I couldn't tonight
tseigernews|7:59 PM - 14 Nov 2015|.@MartinOMalley biggest moment on Twitter: calling @realDonaldTrump an immigrant-bashing carnival barker. #DemDebate
Stimulus4U|7:59 PM - 14 Nov 2015|Democratic candidates offer many gifts from the class of 2085. #DemDebate
jfink0213|7:59 PM - 14 Nov 2015|#DemDebate @MartinOMalley It's a mess pic.twitter.com/ds7Vj829XW
leophoward1989|7:59 PM - 14 Nov 2015|@Luciana_F_Lopez @HillaryClinton The #Gop is 2 busy degrading their own Colleague's 2 talk about people's concern. #DemDebate was #CIVIL.
Brian1154|7:59 PM - 14 Nov 2015|That was a great debate  #DemDebate
DerekkGregory|7:59 PM - 14 Nov 2015|Ben Carson Says Boots On The Ground Needed in Terrorism Fight Af #DemnDebate #DemDebate #RT
200inMontana|7:59 PM - 14 Nov 2015|#DemDebate #HillaryClinton Won't send Trump's kids to school for free 
tweetybums|7:59 PM - 14 Nov 2015|#DemDebate dems want gun control!!! They must have missed what just happened in France!!! They were sitting ducks for the terrorists!!!
